Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Maternity - SIS,12552.78,,13107.41
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Child - UIS Federally Eligible,27.21,,30.83
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Adult - UIS Federally Eligible,207.89,,222.68
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,239.85,,256.62
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,SPD - UIS Federally Eligible,489.19,,521.35
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,80.27,,86.85
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,LTC - UIS Federally Eligible,563.92,,600.69
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,22.36,,25.58
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Maternity - UIS Federally Eligible,12552.78,,13107.41
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Child - UIS State-Only,48.16,,52.85
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,Adult - UIS State-Only,155.59,,166.89
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,185.04,,198.08
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,SPD - UIS State-Only,342.45,,364.98
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,95.31,,102.72
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,LTC - UIS State-Only,9061.82,,9388.76
1/24-12/24,2024,Regional,Tuolumne,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,8917.8,,9230.16
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Child - SIS,88.47,,97.55
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Adult - SIS,295.72,,317.63
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - SIS,354.74,,380.21
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD - SIS,1088.04,,1155.12
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - SIS,246.99,,262.37
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC - SIS,9674.67,,10041.4
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - SIS,8994.4,,9312.16
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Maternity - SIS,12552.78,,13107.41
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Child - UIS Federally Eligible,27.21,,30.83
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Adult - UIS Federally Eligible,207.89,,222.68
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS Federally Eligible,239.85,,256.62
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD - UIS Federally Eligible,489.19,,521.35
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS Federally Eligible,80.27,,86.85
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC - UIS Federally Eligible,563.92,,600.69
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS Federally Eligible,22.36,,25.58
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Maternity - UIS Federally Eligible,12552.78,,13107.41
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Child - UIS State-Only,48.16,,52.85
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,Adult - UIS State-Only,155.59,,166.89
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,185.04,,198.08
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD - UIS State-Only,342.45,,364.98
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,95.31,,102.72
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC - UIS State-Only,9061.82,,9388.76
1/24-12/24,2024,Regional,Amador,Kaiser Permanente,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,8917.8,,9230.16
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,110.28,,121.31
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,299.24,,321.98
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,409.88,,439.32
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,110.28,,121.31
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,299.24,,321.98
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,409.88,,439.32
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,110.28,,121.31
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,299.24,,321.98
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,409.88,,439.32
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Inyo,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,110.28,,121.31
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,299.24,,321.98
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,409.88,,439.32
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Mono,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,110.28,,121.31
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,299.24,,321.98
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,409.88,,439.32
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,1199.34,,1272.91
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,693.99,,725.61
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Tuolumne,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Child - SIS,104.33,,114.73
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Adult - SIS,294.83,,317.23
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,ACA Optional Expansion - SIS,407.79,,437.15
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Amador,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Child - SIS,104.33,,114.73
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Adult - SIS,294.83,,317.23
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,ACA Optional Expansion - SIS,407.79,,437.15
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Calaveras,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Child - SIS,104.33,,114.73
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Adult - SIS,294.83,,317.23
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,ACA Optional Expansion - SIS,407.79,,437.15
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC - SIS,1078.09,,1143.98
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC/Full-Dual - SIS,825.42,,861.53
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Maternity - SIS,12078.47,,12611.22
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Child - UIS Federally Eligible,22.22,,25.28
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Adult - UIS Federally Eligible,127.34,,137.01
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,160.59,,172.36
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC - UIS Federally Eligible,407.18,,434.49
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,116.21,,125.19
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Maternity - UIS Federally Eligible,12078.47,,12611.22
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Child - UIS State-Only,63.82,,70.21
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,Adult - UIS State-Only,172.37,,185.54
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,222.16,,238.34
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC - UIS State-Only,776.85,,821.35
1/25-12/25,2025,Regional,Inyo,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,473.66,,497.21
1/25-12/25,2025,Regional,Mono,Health Net of California,Health Net,Child - SIS,104.33,,114.73
1/25-12/25,2025,Regional,Mono,Health Net of California,Health Net,Adult - SIS,294.83,,317.23
